,train,val
0,1.1410127187778853,1.096261190602125
1,1.1232776059117884,1.0969484541099233
2,1.0931802846425482,1.1009796915855237
3,1.0936115207138204,1.093858910790762
4,1.075965385188951,1.0929800290927187
5,1.0603701969679962,1.0792172677631395
6,1.0446298160308882,1.0730469013735195
7,1.0108661165382897,1.0692512516332018
8,1.0121733052800934,1.0633933616436613
9,0.9845768820612185,1.0629370700029925
10,0.9643921678025843,1.0594164857430464
11,0.9532848890712361,1.0527037982884386
12,0.9416640414007077,1.0511531936171046
13,0.9524706629724241,1.050845024799555
14,0.9104659694225413,1.0364915073171879
15,0.9019426338327775,1.0330917596787024
16,0.8807179750521469,1.0286429592809871
17,0.9013069739340189,1.0309991613713905
18,0.849016696233207,1.0218137910008052
19,0.8517978729696772,1.0255773532939654
20,0.8388743699602393,1.0209907858079375
21,0.8493131000549692,1.022720675514674
22,0.8418648462922488,1.0164659044263407
23,0.8073834798275651,1.0140339901038133
24,0.8232244577281606,1.003163067058954
25,0.8027936694269044,1.0072445994715769
26,0.7888942671479188,0.9976293228434521
27,0.7654626034731067,1.0022301902851722
28,0.7285679647919903,1.0026011001055277
29,0.763111735857474,0.9928025890313736
30,0.7364434320832216,0.9939373011843426
31,0.7218456557913361,0.9892594847300559
32,0.7258197326346165,0.991607273936126
33,0.6787099709088734,0.9801916826664664
34,0.7055787890060723,0.9834409028951616
35,0.6755558341660519,0.9798935505432413
36,0.6566272741071314,0.9747962469974273
37,0.6516746443263204,0.9766369703147493
38,0.6785099937045942,0.9787516140652457
39,0.6401515422943129,0.9743606192512616
40,0.6440176222467043,0.9763944420076256
41,0.6123102543325656,0.9895221324952193
42,0.5965815386143134,0.9837703670868067
43,0.6161960772992098,0.9712122320862898
44,0.574513464697834,0.9655442728752799
45,0.5969920611645515,0.965728002819451
46,0.5644819468521369,0.9729316242279931
47,0.5769649802974844,0.9728416334437322
48,0.5472298684783193,0.9622689012735787
49,0.530971476299888,0.958124715763444
50,0.5395440517451258,0.9637666086646202
51,0.5381846812103473,0.9581116161524634
52,0.5154291670032665,0.9527167289070106
53,0.5229733924635019,0.9557441000831122
54,0.4748081668065749,0.97437995753639
55,0.4848702413481665,0.965123384682105
56,0.4821683929710601,0.9534421082007476
57,0.49198641780396213,0.9580598633987858
58,0.46161824491759373,0.9559844235900417
59,0.4484664279677649,0.951306359603897
60,0.43048397389678916,0.9447287737539065
61,0.45577830969869115,0.9445232276709118
62,0.43448286223339594,0.9485669267820327
63,0.4153442918324544,0.9429528031058894
64,0.4190844677496092,0.9454140302886425
65,0.4017654439770237,0.9492560068516466
66,0.4006449111745824,0.94404249012638
67,0.40202407300314197,0.9333696182568942
68,0.39803441452870497,0.9334534061115236
69,0.3666459182953806,0.9294356718215735
70,0.3629122372905344,0.9291568225149974
71,0.3687374441166309,0.9298900318438248
72,0.36730573060946925,0.9360340203933291
73,0.35219736537493335,0.9545354958637039
74,0.37358478853357047,0.9249716722937225
75,0.3407374389117526,0.9323977875048155
76,0.3274000490788896,0.946215175639899
77,0.33376748849039134,0.9275564201862826
78,0.3082722462642408,0.9463164022502393
79,0.3154374719619919,0.921783261274
80,0.3186067026016738,0.9293936470376594
81,0.2980464353268641,0.9326624982787143
82,0.29108535120603585,0.9353747820968544
83,0.28087380076195767,0.927331938840156
84,0.300878108998687,0.9247383046809216
85,0.27961915347213817,0.9259898081781055
86,0.2743396560389011,0.920743800714453
87,0.27382304727111045,0.9271331570903423
88,0.2587249201293872,0.9253993176591421
89,0.25438253662880483,0.9318186416169856
90,0.25985738969837363,0.9303756503341809
91,0.2637598235613766,0.9214590717261181
92,0.2529979918715982,0.9246276703389623
93,0.24289352248289464,0.9220516575355565
94,0.23769124467055813,0.9203484473991065
95,0.22355441140273694,0.9273102520161673
96,0.24834518017765594,0.9394323406990779
97,0.21865077662453777,0.9279316321943534
98,0.21646011641868318,0.9196976155065982
99,0.23030814024737883,0.9305933559944337
100,0.20477060301822161,0.92472311297689
101,0.1982083560231932,0.9262989760154676
102,0.19795529677002308,0.9369729354726283
103,0.210980940699662,0.9223366309036687
104,0.20312068312455028,0.9203906091071561
105,0.2092566593056028,0.9158645204259716
106,0.19616477144961303,0.9175120493011513
107,0.20298810891449143,0.9171373814552124
108,0.21244274797505946,0.9246024436051086
109,0.19317526753785694,0.9567562038110411
110,0.17124066585892347,0.9301226442403576
111,0.18928767416692782,0.9314585121340735
112,0.16480394257491898,0.917984861719821
113,0.18359943131296375,0.9177609671307072
114,0.18697883126331086,0.9200088736850229
115,0.1813744547285062,0.9239446201920517
116,0.18256364211124423,0.9181565566754797
117,0.18405359237655283,0.9099661369253558
118,0.16043953591829158,0.9159893962800223
119,0.16997185457901992,0.9123408274258004
120,0.16160785342238668,0.9194449690242569
121,0.1461836020764672,0.917820445002744
122,0.1753532540626301,0.9108523855858413
123,0.17201916839451126,0.9210552374920948
124,0.13933851471781394,0.9195350339512436
125,0.1395947784036184,0.9155071378227505
126,0.15401909288872684,0.9150462201056508
127,0.16100138290177166,0.910015941634087
128,0.14380399946945088,0.9126830531141998
129,0.13588453092590083,0.9257119836555214
130,0.13572766410862364,0.9124182776635876
131,0.13729501387582999,0.9217857315171851
132,0.14023679795091967,0.9216747373891625
133,0.12616649983887462,0.9115773301192159
134,0.12244462680570728,0.9168847264170912
135,0.12343240202803332,0.9222180716338867
136,0.1235118354660556,0.9174805360049427
137,0.1380933264207565,0.9183741290748177
138,0.12508928779193848,0.9296276376090602
139,0.1262542442562502,0.9264665345550798
140,0.12986443706528314,0.9265118295562522
141,0.11150366155257349,0.9325010952420831
142,0.1206056452260684,0.910349226234977
143,0.12073485813349127,0.9119890746449617
144,0.10428780303315635,0.90804442491945
145,0.12362244305949473,0.9283644263782593
146,0.10698619003080197,0.9194695884878693
147,0.11768794294311002,0.9080271083091609
148,0.11563292960687672,0.9134019164418372
149,0.12163744275276085,0.9358044273555292
150,0.11134016319305987,0.9276218134540402
151,0.10731711566475789,0.9102712872511816
152,0.12483639722623471,0.9030100535510303
153,0.10105913334402172,0.9210337766943579
154,0.0986601341010768,0.9062776759021907
155,0.10329154606553351,0.9167256095712366
156,0.09356062004990533,0.9250727392339582
157,0.1121142421465493,0.9082957984843443
158,0.11222025746091231,0.9102467547912936
159,0.09425377998879744,0.9102654942671103
160,0.10836388340479727,0.9113212301215341
161,0.09185813524247141,0.9176620159692548
162,0.09268196112217625,0.9122079649109268
163,0.09700745347601504,0.916053985430979
164,0.09161702782274952,0.9338429871891047
165,0.10001871360774263,0.916026552616947
166,0.08835713634850811,0.9135123794743527
167,0.0951982578609962,0.9149346217028312
168,0.0817062566283817,0.9172421979242567
169,0.09276478299893642,0.9223297141667572
170,0.08395258374389991,0.9407985747820786
171,0.08588627748558457,0.9194869175804439
172,0.07881556813170736,0.9205220267974747
173,0.08940582874955319,0.9215016350365026
174,0.0945642585575435,0.9123361976340547
175,0.07923822895176187,0.9224911118609891
176,0.09260525356404495,0.9293516809062179
177,0.0772724664983039,0.9529961234610869
178,0.08898708215272175,0.9258325297384957
179,0.0707757544149846,0.9314038745795592
180,0.0734444017134067,0.927520881010408
181,0.07607375739793834,0.9385810948415649
182,0.07215482669983245,0.9193871455929007
183,0.08828161077838646,0.9208777446671202
184,0.08245817165966415,0.9211260938017087
185,0.07790837349614366,0.9258384000971598
186,0.07309253548757715,0.9240681327903064
187,0.08016131227171341,0.9301605594984603
188,0.09098339443783984,0.9485086690038005
189,0.0717338634413428,0.9289330074902808
190,0.08363418926508052,0.9258495226199641
191,0.09297217455918043,0.9460760262366749
192,0.07133183312166749,0.9284365886317872
193,0.06703303824106692,0.9345342337861751
194,0.0768187380583863,0.9377207140183861
195,0.06882476349553913,0.9299805758009969
196,0.0679090495902633,0.9444550403806893
197,0.06433305655663456,0.9528126270061243
198,0.06155333755178243,0.9235523061704431
199,0.0719536285588339,0.9284796158664069
